Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.077947,0.046692,0.058643,0.079216,0.042887,0.0,0.049632,0.06511
borg,0.04134,0.009998,0.008707,0.122087,-1.0,0.0,0.011701,0.051112
datapro4j,0.06701,0.037854,0.058848,0.068226,0.037166,0.001017,0.04882,0.056951
ical4j,0.110952,0.030276,0.051485,0.081629,0.022884,0.0,0.028586,0.055281
java2html,0.082164,0.04729,0.044019,0.13705,-1.0,0.0,0.065764,0.123558
jsapar,0.098883,0.043568,0.052109,0.06765,0.038822,0.003677,0.03659,0.053273
jxls,0.033749,0.011388,0.014795,0.083912,-1.0,0.0,0.01466,0.07603
logisim,0.058089,0.020763,0.035922,0.138932,-1.0,0.0,0.027098,0.074942
marvin,0.065505,0.043755,0.054355,0.078777,0.048486,0.0,0.04542,0.059698
nekohtml,0.057814,0.032276,0.067655,0.067301,0.031526,0.0,0.043444,0.059473
