Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.101352,0.037927,0.058559,0.085922,0.014528,0.008216,0.082851,0.047784
borg,0.02658,0.031689,0.043306,0.068304,-1.0,0.001354,0.037786,0.037428
datapro4j,0.054197,0.047663,0.040134,0.083477,0.025024,0.003302,0.053151,0.050944
ical4j,0.110797,0.04041,0.034254,0.064306,0.0224,0.0,0.03504,0.033965
java2html,0.108832,0.050356,0.072873,0.074452,-1.0,0.005616,0.092962,0.035433
jsapar,-1.0,0.044075,0.080731,-1.0,0.022063,0.00765,0.067537,0.0468
jxls,0.053166,0.03556,0.041541,0.051081,-1.0,0.008757,0.049524,0.043414
logisim,0.064717,0.044379,0.046058,0.064067,-1.0,0.006512,0.048347,0.053095
marvin,0.032891,0.056377,0.07429,0.087755,0.080528,0.009553,0.0859,0.043377
nekohtml,-1.0,0.04325,0.061114,-1.0,0.11547,0.014462,0.042871,0.045966
