Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.665813,0.84037,0.539367,0.764973,0.856747,1.0E-4,0.85752,0.0567
borg,0.410647,0.585933,0.333887,0.337,-1.0,0.00216,0.253367,0.02112
datapro4j,0.868233,0.918933,0.773843,0.824967,0.931523,0.0,0.885097,0.04488
ical4j,0.578177,0.719293,0.50318,0.55584,0.644997,0.005886,0.683957,0.06675
java2html,0.544393,0.707037,0.50355,0.653637,-1.0,0.0,0.455493,0.01428
jsapar,0.489843,0.700477,0.423447,0.582947,0.539047,5.4E-4,0.55266,0.03841
jxls,0.653714,0.756574,0.542386,0.672579,-1.0,0.0,0.552514,0.018
logisim,0.651948,0.787249,0.718286,0.749,-1.0,0.037029,0.633857,0.04698
marvin,0.8452,0.910433,0.76555,0.868363,0.914827,0.0,0.887027,0.04489
nekohtml,0.727113,0.863427,0.633347,0.681253,0.833173,0.0,0.829553,0.05287
