Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.789412,0.840418,0.799529,0.998824,0.884118,0.007512,0.824471,0.04097
borg,0.77625,0.875294,0.866471,0.975,-1.0,0.004765,0.831471,0.0152
datapro4j,0.777688,0.820188,0.5885,0.828188,0.6705,0.005688,0.693437,0.0669
ical4j,0.697188,0.70125,0.536313,0.711875,0.691688,0.003969,0.639875,0.03575
java2html,0.81375,0.961,0.837938,0.968437,-1.0,0.00448,0.936188,0.01666
jsapar,0.373662,0.658263,0.510581,0.650469,0.410063,0.005019,0.375375,0.0302
jxls,0.897438,0.946188,0.737938,0.99,-1.0,0.0039,0.951875,0.03619
logisim,0.820563,0.895625,0.734312,0.923125,-1.0,0.0,0.86625,0.0203
marvin,0.538063,0.665,0.456875,0.64575,0.38475,0.0,0.564625,0.047
nekohtml,0.76125,0.7945,0.621375,0.81625,0.664375,0.0,0.732687,0.0111
