Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.11191,0.69177,0.48911,0.461267,0.57134,0.00111,0.521117,0.04186
borg,0.055227,0.448387,0.192263,0.02808,-1.0,0.0,0.224623,0.00472
datapro4j,0.467107,0.910367,0.726547,0.724443,0.854787,7.1E-4,0.877647,0.08453
ical4j,0.454277,0.772157,0.63351,0.593497,0.623283,0.00781,0.643893,0.10066
java2html,0.269907,0.74026,0.600387,0.48,-1.0,0.007607,0.301423,0.03667
jsapar,0.107197,0.63225,0.452077,0.404267,0.441483,0.001563,0.392413,0.03579
jxls,0.4817,0.806093,0.659953,0.58979,-1.0,0.002873,0.5416,0.03199
logisim,0.390213,0.79592,0.68063,0.343862,-1.0,0.0,0.67719,0.02135
marvin,0.463277,0.81305,0.697043,0.60145,0.564753,8.1E-4,0.715537,0.04758
nekohtml,0.496827,0.787523,0.665587,0.58006,0.63106,0.00151,0.627533,0.04043
