Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.756087,0.874093,0.625203,0.864433,0.800669,8.53E-4,0.66375,0.03218
borg,0.754177,0.806823,0.75072,0.895977,-1.0,0.005067,0.732477,0.03169
datapro4j,0.487193,0.668763,0.317997,0.57222,0.498453,1.2E-4,0.497253,0.03587
ical4j,0.25617,0.648707,0.272083,0.42116,0.505233,7.6E-4,0.493983,0.03324
java2html,0.649013,0.92236,0.623593,0.913397,-1.0,0.00216,0.385813,0.02972
jsapar,0.096007,0.54577,0.316547,0.441187,0.287813,0.002827,0.28579,0.02667
jxls,0.59994,0.874363,0.64182,0.863857,-1.0,0.001333,0.517743,0.06684
logisim,0.643627,0.929227,0.69608,0.902057,-1.0,0.0031,0.753667,0.0481
marvin,0.186887,0.47112,0.276103,0.41911,0.233567,3.43E-4,0.303997,0.0306
nekohtml,0.24056,0.72226,0.350257,0.585437,0.505873,2.4E-4,0.383043,0.01302
