Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.077829,0.050137,0.122066,0.0,0.05609,0.0,0.069098,0.105582
borg,-1.0,0.067251,0.086762,-1.0,-1.0,0.0,0.091785,0.072211
datapro4j,0.004545,0.038145,0.023095,0.0,0.023744,0.0,0.065387,0.080784
ical4j,0.062268,0.043745,0.063542,0.0,0.044622,0.0,0.058976,0.120701
java2html,0.258414,0.077641,0.137684,0.0,-1.0,0.0,0.080836,0.05868
jsapar,0.008607,0.060629,0.124092,0.0,0.057967,0.0,0.065262,0.108083
jxls,-1.0,0.071653,0.081598,-1.0,-1.0,0.0,0.067905,0.074779
logisim,0.0,0.08215,0.192245,0.0,-1.0,0.0,0.104855,0.095002
marvin,0.030594,0.019857,0.132697,0.0,0.012184,0.0,0.058689,0.126318
nekohtml,0.0581,0.036507,0.0796,0.0,0.031614,0.0,0.075213,0.120408
