Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.134753,0.691917,0.24986,0.64872,0.509787,0.0,0.50744,0.01622
borg,0.04128,0.481843,0.073307,0.343835,-1.0,0.0,0.328163,0.00596
datapro4j,0.509697,0.912837,0.733467,0.86441,0.888573,0.0,0.919413,0.03364
ical4j,0.135807,0.6017,0.320367,0.544755,0.458663,3.2E-4,0.4029,0.02415
java2html,0.066477,0.49271,0.124263,0.3721,-1.0,0.0,0.380943,0.0056
jsapar,0.096573,0.600737,0.190833,0.539113,0.435807,0.0,0.416887,0.01467
jxls,0.167537,0.628513,0.23149,0.467668,-1.0,0.0,0.550417,0.00832
logisim,0.193053,0.522277,0.317757,0.406339,-1.0,0.0,0.482107,0.00285
marvin,0.444807,0.875507,0.56108,0.8438,0.8752,0.0,0.878307,0.01934
nekohtml,0.240303,0.760033,0.468127,0.726903,0.670017,0.0,0.68897,0.03267
