Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.15782,0.5046,0.3359,0.496247,0.25912,0.0,0.436307,0.00625
borg,0.204333,0.54702,0.343467,0.45812,-1.0,0.0,0.48314,1.0E-4
datapro4j,0.364353,0.543753,0.3349,0.5232,0.40404,0.0,0.42026,0.01309
ical4j,0.053167,0.31366,0.12398,0.3364,0.18384,0.0,0.243707,0.01004
java2html,0.167853,0.54754,0.277387,0.486747,-1.0,0.0,0.335133,0.0
jsapar,0.132373,0.439993,0.22284,0.439693,0.282107,0.0,0.381513,0.00702
jxls,0.182313,0.449967,0.2391,0.430693,-1.0,0.0,0.329373,0.00314
logisim,0.13284,0.401613,0.19078,0.336207,-1.0,0.0,0.262687,8.4E-4
marvin,0.199687,0.463667,0.320913,0.474693,0.355653,0.0,0.377147,0.0113
nekohtml,0.144953,0.498513,0.302047,0.48572,0.349767,0.0,0.405927,0.00598
