Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.294433,0.5383,0.31428,0.435173,0.315713,0.0,0.359513,0.02092
borg,0.322286,0.659129,0.469413,0.402,-1.0,0.0,0.398067,0.0
datapro4j,0.3271,0.514636,0.30995,0.500193,0.318143,0.0,0.398486,0.01177
ical4j,0.126614,0.329029,0.152721,0.189138,0.1391,0.0,0.168429,0.00818
java2html,0.2855,0.629564,0.38185,0.366214,-1.0,0.0,0.341964,0.0
jsapar,0.117114,0.517221,0.205221,0.2896,0.309357,0.0,0.419721,0.00865
jxls,0.303929,0.657157,0.349629,0.399517,-1.0,0.0,0.298071,0.01872
logisim,0.221167,0.529621,0.351071,0.347975,-1.0,0.0,0.304714,0.01036
marvin,0.420221,0.6382,0.382721,0.610814,0.516014,0.0,0.534757,0.01366
nekohtml,0.291371,0.541636,0.309364,0.352,0.337371,0.0,0.459457,0.00778
