Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.370173,0.700488,0.352854,0.689942,0.491773,0.0,0.480635,0.05841
borg,0.363504,0.609262,0.512423,0.522488,-1.0,0.0,0.534231,0.16409
datapro4j,0.676769,0.794035,0.427865,0.831792,0.531354,1.85E-4,0.597846,0.05011
ical4j,0.192023,0.491165,0.224181,0.474188,0.28475,1.15E-4,0.248235,0.094
java2html,0.472838,0.723131,0.483015,0.564573,-1.0,0.0,0.550265,0.09591
jsapar,0.183508,0.585577,0.284046,0.580112,0.233538,0.0,0.168577,0.06218
jxls,0.468415,0.625696,0.457769,0.509942,-1.0,0.0,0.451069,0.10797
logisim,0.495636,0.644596,0.503423,0.475948,-1.0,0.0,0.498077,0.14871
marvin,0.588368,0.74002,0.520028,0.737928,0.468756,0.0,0.511872,0.02879
nekohtml,0.540656,0.699008,0.422964,0.688136,0.350744,1.2E-4,0.38292,0.04051
