Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.055804,0.337288,0.163896,0.370156,0.209504,0.0,0.201,0.01199
borg,0.025954,0.396908,0.083079,0.295442,-1.0,0.0,0.23996,0.00371
datapro4j,0.163675,0.394463,0.244063,0.4431,0.218925,0.0,0.284629,0.01158
ical4j,0.046629,0.274704,0.128129,0.291717,0.135679,0.0,0.170292,0.00498
java2html,0.062088,0.323867,0.107,0.286754,-1.0,0.0,0.21595,8.7E-4
jsapar,0.038429,0.279342,0.0803,0.300279,0.186113,0.0,0.219242,0.00782
jxls,0.043017,0.260875,0.102217,0.231638,-1.0,0.0,0.194833,0.0041
logisim,0.056063,0.292704,0.160267,0.243654,-1.0,0.0,0.22225,0.0046
marvin,0.143283,0.460263,0.250879,0.491592,0.321946,0.0,0.413667,0.00875
nekohtml,0.078721,0.332542,0.190562,0.365608,0.208342,0.0,0.249692,0.00406
