Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.092213,0.054366,0.106385,0.067132,0.054171,0.0,0.065479,0.073934
borg,0.049496,0.020932,0.026592,0.0,-1.0,0.0,0.018406,0.099895
datapro4j,0.046731,0.041467,0.070539,0.100553,0.032952,0.0,0.038449,0.060208
ical4j,0.057554,0.029821,0.074432,0.059049,0.026772,9.52E-4,0.033474,0.068713
java2html,0.115798,0.038529,0.05373,0.0,-1.0,0.0,0.014247,0.109222
jsapar,0.059553,0.048528,0.114821,0.065805,0.04878,0.0,0.042168,0.062005
jxls,0.036444,0.021334,0.048878,0.005774,-1.0,0.0,0.0185,0.036358
logisim,0.041681,0.019776,0.05408,0.0,-1.0,0.0,0.01496,0.038123
marvin,0.062763,0.028597,0.100228,0.100446,0.034607,0.0,0.051351,0.060643
nekohtml,0.061894,0.040608,0.142984,0.038463,0.03804,0.0,0.057065,0.056241
