Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.845197,0.900807,0.687213,0.7296,0.763633,0.00181,0.809267,0.06576
borg,0.804073,0.89052,0.835033,0.816333,-1.0,0.002573,0.841967,0.06435
datapro4j,0.7179,0.7897,0.5063,0.419962,0.571367,0.0,0.582033,0.0486
ical4j,0.577071,0.787667,0.5664,0.562,0.689517,0.001217,0.722267,0.051611
java2html,0.856379,0.920107,0.799553,0.809467,-1.0,0.0092,0.824767,0.09401
jsapar,0.212255,0.69395,0.457647,-1.0,0.42122,0.00446,0.3889,0.05572
jxls,0.895933,0.919067,0.7996,0.747833,-1.0,0.002363,0.834377,0.11603
logisim,0.853444,1.0,0.8486,0.938929,-1.0,0.0,0.983,0.0706
marvin,0.657067,0.782233,0.506433,0.5467,0.6085,3.0E-4,0.587833,0.0354
nekohtml,0.322423,0.824567,0.483733,0.515471,0.4239,0.0,0.670767,0.0159
