Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.432,0.569753,0.353307,0.547333,0.478777,0.0,0.519067,8.4E-4
borg,0.36486,0.455033,0.246727,0.4551,-1.0,0.0,0.336867,3.8E-4
datapro4j,0.4906,0.6527,0.3823,0.670267,0.571833,3.3E-5,0.628267,0.0022
ical4j,0.429673,0.564573,0.293487,0.6281,0.4713,1.5E-4,0.5476,0.00252
java2html,0.384523,0.4745,0.320133,0.4984,-1.0,0.0,0.306367,6.0E-4
jsapar,0.330123,0.434813,0.277727,0.403367,0.346913,0.0,0.366767,0.00118
jxls,0.394533,0.5646,0.353433,0.5897,-1.0,0.0,0.3514,0.0
logisim,0.389467,0.529267,0.3372,0.568033,-1.0,0.0,0.490767,0.0
marvin,0.3609,0.506867,0.3082,0.4839,0.367933,0.0,0.442367,0.0011
nekohtml,0.375,0.535267,0.321367,0.5137,0.4397,0.0,0.500067,0.0
