Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.559227,0.7871,0.555667,0.560637,0.70758,8.1E-4,0.70105,0.04029
borg,0.14765,0.52031,0.213813,0.126522,-1.0,1.33E-4,0.44344,0.00192
datapro4j,0.74302,0.930217,0.809913,0.726567,0.92747,0.0,0.947883,0.07596
ical4j,0.609855,0.798193,0.657593,0.636507,0.6541,0.014693,0.72523,0.06898
java2html,0.60303,0.767573,0.656957,0.611103,-1.0,0.0,0.562907,0.02667
jsapar,0.527967,0.776997,0.542563,0.55193,0.646387,0.00128,0.615953,0.03153
jxls,0.67422,0.834457,0.66078,0.621523,-1.0,0.0,0.73918,0.02144
logisim,0.416297,0.736173,0.63147,0.5876,-1.0,0.0,0.650947,0.00164
marvin,0.73576,0.908023,0.784617,0.80106,0.92794,0.00378,0.927163,0.0466
nekohtml,0.59625,0.859143,0.716087,0.610867,0.755293,0.002367,0.76565,0.05599
