Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.10022,0.063911,0.081413,0.073552,0.040513,0.010352,0.074061,0.064952
borg,0.065745,0.039019,0.045009,0.097276,-1.0,0.010859,0.107882,0.03812
datapro4j,0.116843,0.068822,0.07579,0.084371,0.033924,0.009751,0.048462,0.067924
ical4j,0.079445,0.041727,0.052456,0.061022,0.0242,0.00293,0.031972,0.042743
java2html,0.115359,0.058867,0.096687,0.083445,-1.0,0.030103,0.110386,0.085996
jsapar,0.146968,0.067396,0.098835,0.103889,0.046301,0.015026,0.091492,0.051393
jxls,0.084261,0.047203,0.060229,0.075955,-1.0,0.010346,0.080927,0.052803
logisim,0.075776,0.037379,0.039432,0.056426,-1.0,0.007772,0.023688,0.043901
marvin,0.127991,0.075267,0.087274,0.088915,0.050786,0.01049,0.07376,0.056449
nekohtml,0.099284,0.055475,0.105761,0.082127,0.058071,0.006586,0.048576,0.062239
