Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.339987,0.840047,0.49206,0.864453,0.853467,0.0,0.836987,0.02779
borg,0.101493,0.55348,0.113947,0.317679,-1.0,0.0,0.472,0.00672
datapro4j,0.78892,0.94994,0.772427,0.927107,0.965827,0.0,0.969267,0.00456
ical4j,0.174813,0.733513,0.36884,0.686827,0.59454,0.0,0.430433,0.00918
java2html,0.143147,0.598233,0.177827,0.442787,-1.0,0.0,0.486767,0.0
jsapar,0.271113,0.76888,0.383707,0.776827,0.78312,0.0,0.784047,0.00702
jxls,0.251807,0.632187,0.252073,0.504847,-1.0,0.0,0.496873,0.0
logisim,0.284207,0.688547,0.416533,0.541093,-1.0,0.0,0.5656,0.0
marvin,0.889187,0.982427,0.77764,0.9716,0.984693,0.0,0.99092,0.03683
nekohtml,0.517013,0.878673,0.622167,0.913653,0.915107,0.0,0.87912,0.00676
