Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.282223,0.70571,0.295307,0.695093,0.475213,0.0,0.542723,0.01646
borg,0.087517,0.577333,0.237333,0.3628,-1.0,0.0,0.44875,0.0124
datapro4j,0.8249,0.872167,0.620233,0.8765,0.866333,0.0,0.7472,0.0048
ical4j,0.256123,0.550787,0.3441,0.587957,0.4475,0.001034,0.5071,0.02184
java2html,0.142317,0.5356,0.199567,0.388586,-1.0,0.0,0.4012,0.0
jsapar,0.08607,0.593073,0.210907,0.57107,0.301433,0.0,0.2231,0.02429
jxls,0.22135,0.395317,0.276033,0.357333,-1.0,0.0,0.3608,0.0041
logisim,0.360867,0.534333,0.3973,0.401867,-1.0,0.0,0.562833,0.0084
marvin,0.708067,0.826,0.554367,0.8071,0.736067,0.0,0.752833,0.0
nekohtml,0.621567,0.7466,0.485567,0.736367,0.6811,0.0,0.701467,0.0026
