Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.146818,0.064451,0.08922,0.155026,0.053008,0.0,0.075245,0.015538
borg,0.158387,0.080109,0.112541,0.194465,-1.0,0.0,0.07483,0.055246
datapro4j,0.085295,0.025905,0.023381,0.420026,0.001881,0.0,0.054174,0.048266
ical4j,0.10177,0.04479,0.054967,0.061149,0.041865,0.002981,0.048499,0.033068
java2html,0.154784,0.073822,0.157698,0.175888,-1.0,0.0125,0.070411,0.031547
jsapar,0.127961,0.059923,0.107019,0.166028,0.05059,0.002722,0.067408,0.037892
jxls,0.121134,0.071025,0.082661,0.173141,-1.0,0.0,0.06646,0.029907
logisim,0.097195,0.086328,0.088403,0.133394,-1.0,0.0,0.088976,0.002169
marvin,0.076919,0.046053,0.081884,0.162712,0.037202,0.007062,0.050733,0.197091
nekohtml,0.083115,0.036063,0.080468,0.185852,0.02633,0.004444,0.048429,0.00775
