Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.269827,0.506773,0.26936,0.475397,0.405103,1.5E-4,0.454857,0.00886
borg,0.194143,0.386067,0.11771,0.309023,-1.0,0.0,0.269007,0.0
datapro4j,0.34017,0.52535,0.333117,0.522793,0.41384,0.0,0.517977,0.00815
ical4j,0.2512,0.404883,0.2126,0.48572,0.30048,0.0,0.39216,0.01534
java2html,0.222967,0.43759,0.215947,0.42026,-1.0,0.00228,0.390397,0.0
jsapar,0.20064,0.351083,0.198677,0.354183,0.261113,1.5E-4,0.332787,0.00566
jxls,0.228813,0.456043,0.268343,0.534507,-1.0,0.0,0.47367,0.0
logisim,0.23769,0.46162,0.293923,0.506127,-1.0,0.0,0.454453,0.0
marvin,0.261887,0.420713,0.263117,0.433953,0.35189,0.001403,0.398817,0.01164
nekohtml,0.239037,0.46281,0.270387,0.424987,0.359023,7.13E-4,0.403747,0.00585
