Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.075293,0.046708,0.086665,0.093093,0.022573,0.009559,0.053693,0.054475
borg,0.051002,0.025561,0.026937,0.081108,-1.0,0.011814,0.004083,0.044428
datapro4j,0.078182,0.057892,0.102764,0.087448,0.053902,0.003533,0.058082,0.065877
ical4j,0.057331,0.045749,0.106599,0.123227,0.046571,0.004192,0.048096,0.051036
java2html,0.115158,0.062013,0.081122,0.091091,-1.0,0.03324,0.059819,0.095596
jsapar,0.091338,0.058101,0.103376,0.086379,0.049107,0.017133,0.066227,0.049769
jxls,0.053443,0.026251,0.008984,0.084097,-1.0,0.011024,0.101594,0.052095
logisim,0.057473,0.019344,0.047237,0.042518,-1.0,0.021786,0.024938,0.056752
marvin,0.096003,0.06162,0.088138,0.081482,0.085669,0.011509,0.074176,0.048507
nekohtml,0.086103,0.04733,0.11969,0.078289,0.038327,0.010184,0.059968,0.059056
