Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.811367,0.88394,0.728713,0.834333,0.818633,7.7E-4,0.7522,0.035
borg,0.686267,0.838,0.6791,0.7625,-1.0,0.004037,0.669267,0.02465
datapro4j,0.9007,0.973733,0.8721,0.918667,0.9674,0.016233,0.915133,0.145
ical4j,0.7868,0.900033,0.803233,0.835033,0.7891,0.01086,0.788967,0.08563
java2html,0.772533,0.8405,0.7779,0.8224,-1.0,0.017152,0.779467,0.03508
jsapar,0.776487,0.88118,0.7476,0.776713,0.751767,0.002423,0.778333,0.04367
jxls,0.8275,0.8773,0.823533,0.822767,-1.0,0.00494,0.8464,0.02924
logisim,0.727667,0.8339,0.8041,0.8012,-1.0,0.003057,0.720433,0.02062
marvin,0.8607,0.934667,0.852067,0.899133,0.948233,0.0,0.896133,0.0237
nekohtml,0.7936,0.937867,0.858467,0.853067,0.8074,0.0076,0.795733,0.0466
