Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.136137,0.07022,0.077119,0.077144,0.025025,0.008091,0.093,0.068502
borg,0.103581,0.065161,0.067183,0.072686,-1.0,0.006894,0.073479,0.050917
datapro4j,0.125827,0.088039,0.049716,0.079045,0.019335,0.009739,0.029696,0.079549
ical4j,0.080823,0.07704,0.057186,0.078733,0.015709,0.011799,0.024097,0.050352
java2html,0.180892,0.076386,0.106571,0.0832,-1.0,0.015281,0.121157,0.098437
jsapar,0.175775,0.069768,0.109601,0.092697,0.03698,0.013621,0.092381,0.057953
jxls,0.115413,0.070677,0.074296,0.07707,-1.0,0.005688,0.078879,0.071917
logisim,0.118956,0.072358,0.052676,0.067522,-1.0,0.004111,0.035796,0.063803
marvin,0.147533,0.073622,0.094757,0.084086,0.065192,0.019698,0.062692,0.054808
nekohtml,0.123125,0.077831,0.088657,0.076002,0.025539,0.011986,0.062764,0.054464
