Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.01472,0.22928,0.123833,0.31217,0.141073,0.0,0.19231,0.00912
borg,0.00505,0.307437,0.065727,0.22454,-1.0,0.0,0.154543,0.01176
datapro4j,0.110903,0.282603,0.152577,0.3623,0.167987,0.0,0.258767,0.01321
ical4j,0.024157,0.204977,0.090973,0.240123,0.095597,0.0,0.14639,0.01105
java2html,0.01396,0.27437,0.085823,0.24878,-1.0,0.0,0.1189,0.00198
jsapar,0.007517,0.180383,0.064723,0.222177,0.109047,0.0,0.16249,0.00431
jxls,0.02198,0.251007,0.081783,0.249523,-1.0,0.0,0.154823,0.01339
logisim,0.044967,0.318763,0.186737,0.293473,-1.0,0.0,0.263167,0.00844
marvin,0.05709,0.307163,0.150927,0.374907,0.213727,0.0,0.29529,8.0E-5
nekohtml,0.03949,0.23109,0.12559,0.287187,0.13444,0.0,0.19581,2.0E-5
