Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.24206,0.510653,0.27044,0.4229,0.313767,2.0E-4,0.296067,0.03208
borg,0.239233,0.578227,0.28068,0.448667,-1.0,0.0,0.3762,0.01202
datapro4j,0.273773,0.570393,0.327727,0.521173,0.35364,0.0,0.40592,0.02568
ical4j,0.223947,0.51854,0.324633,0.473333,0.349567,8.0E-4,0.422113,0.01446
java2html,0.2422,0.526273,0.288367,0.486173,-1.0,0.0,0.3618,0.01128
jsapar,0.1398,0.442173,0.219653,0.35492,0.259493,0.0,0.323253,0.0157
jxls,0.366373,0.602487,0.432893,0.574,-1.0,0.00176,0.4742,0.02719
logisim,0.163193,0.525127,0.401127,0.52156,-1.0,0.0,0.369933,0.00437
marvin,0.306273,0.6275,0.346547,0.554587,0.471027,0.0,0.48988,0.01752
nekohtml,0.23392,0.49718,0.29514,0.402033,0.335187,0.0,0.396247,0.01577
