Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.82657,0.879933,0.668587,0.914833,0.761633,0.0,0.63464,0.00585
borg,0.202617,0.40175,0.274793,0.655943,-1.0,0.0,0.3709,9.6E-4
datapro4j,0.9974,1.0,0.9912,0.999,0.986667,0.0,0.987,0.007
ical4j,0.719467,0.68495,0.3375,0.675517,0.649267,0.0,0.478167,0.0014
java2html,0.469553,0.65978,0.365923,0.725362,-1.0,0.0,0.62475,0.00144
jsapar,0.702117,0.80998,0.465863,0.802775,0.695103,0.0,0.653033,0.0045
jxls,0.429633,0.4633,0.300833,0.663625,-1.0,0.0,0.3731,0.0
logisim,0.357333,0.4195,0.3027,0.625963,-1.0,0.0,0.3657,0.0
marvin,0.928,0.928667,0.850933,0.929,0.682333,0.0,0.628267,0.0
nekohtml,0.889267,0.9096,0.763367,0.904667,0.786267,0.0,0.6993,0.0
