Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.08996,0.059198,0.074568,0.096225,0.063226,0.005181,0.070964,0.08767
borg,0.061488,0.035766,0.041198,0.229131,-1.0,0.009727,0.038493,0.034471
datapro4j,0.061182,0.040972,0.091415,0.095672,0.053136,0.010284,0.089522,0.045424
ical4j,0.0608,0.031435,0.079367,0.003849,0.037114,0.007225,0.041566,0.057298
java2html,0.121147,0.050748,0.068328,0.011547,-1.0,0.017627,0.076364,0.07841
jsapar,0.114076,0.055969,0.082837,0.200187,0.0573,0.008726,0.063902,0.09412
jxls,0.043087,0.032712,0.044374,0.029761,-1.0,0.002837,0.042886,0.047511
logisim,0.034699,0.024982,0.045053,0.0,-1.0,0.005978,0.017056,0.053021
marvin,0.073369,0.03695,0.101451,0.019245,0.073523,0.033115,0.107507,0.100717
nekohtml,0.081958,0.064393,0.139436,0.050037,0.027289,0.008776,0.069103,0.086173
