Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.089079,0.06189,0.074692,0.085317,0.062629,0.01665,0.084098,0.047777
borg,0.058384,0.041485,0.047253,0.091857,-1.0,-1.0,0.049924,0.052876
datapro4j,0.077479,0.052068,0.077226,0.0955,0.048675,0.0,0.064385,0.015907
ical4j,0.040001,0.019936,0.054328,0.08754,0.036779,0.016653,0.027622,0.032976
java2html,0.124589,0.060972,0.070735,0.088552,-1.0,-1.0,0.096499,0.089738
jsapar,0.08425,0.063104,0.061347,0.092555,0.047201,0.013573,0.104072,0.045513
jxls,0.055872,0.046816,0.046001,0.067354,-1.0,-1.0,0.042529,0.077739
logisim,0.037448,0.019549,0.044349,0.04725,-1.0,-1.0,0.023066,0.053169
marvin,0.070909,0.053952,0.07505,0.083416,0.073046,8.27E-4,0.064243,0.029131
nekohtml,0.08211,0.044762,0.103125,0.095801,0.03101,0.015397,0.049175,0.047198
