Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.078225,0.081444,0.148699,0.03849,0.077699,0.010322,0.085795,0.122279
borg,0.111685,0.115604,0.200471,0.055585,-1.0,0.029411,0.117855,0.056516
datapro4j,0.065874,0.063185,0.084134,0.0,0.068158,0.0,0.054396,0.079612
ical4j,0.081483,0.067522,0.104478,0.0,0.065976,0.013627,0.068782,0.037564
java2html,0.133164,0.116313,0.169441,0.130488,-1.0,0.022538,0.128305,0.229693
jsapar,0.075052,0.070352,0.129291,0.08352,0.071398,0.011215,0.072512,0.088278
jxls,0.146315,0.100696,0.178474,0.014434,-1.0,0.021969,0.094505,0.084155
logisim,0.127144,0.071201,0.138598,0.0,-1.0,0.002005,0.088123,0.197059
marvin,0.081272,0.076696,0.103056,0.056431,0.077551,0.0,0.066184,0.103903
nekohtml,0.068752,0.071145,0.104256,0.034388,0.064586,0.008312,0.07366,0.16251
