Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.109121,0.071958,0.059648,0.106877,0.018512,6.51E-4,0.034644,0.141768
borg,0.050972,0.049864,0.067058,0.102834,-1.0,0.0,0.019589,0.19662
datapro4j,0.122159,0.074589,0.074358,0.113283,0.035042,0.0,0.027497,0.134257
ical4j,0.139843,0.067224,0.044848,0.110149,0.020569,0.0,0.027486,0.108875
java2html,0.159442,0.063979,0.106625,0.120425,-1.0,0.0,0.028536,0.159359
jsapar,0.116448,0.075153,0.080914,0.09726,0.032066,0.0,0.039079,0.149101
jxls,0.164261,0.068758,0.070385,0.102805,-1.0,0.0,0.026249,0.109192
logisim,0.153853,0.064679,0.079417,0.119137,-1.0,0.0,0.019349,0.116564
marvin,0.173977,0.077577,0.070074,0.118018,0.05625,0.0,0.035151,0.127495
nekohtml,0.151206,0.073738,0.066022,0.102384,0.027362,0.0,0.027772,0.106573
