Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.085934,0.058858,0.126394,0.05396,0.056452,0.007672,0.069481,0.057907
borg,0.091632,0.053933,0.10055,0.063074,-1.0,0.007841,0.072913,0.030081
datapro4j,0.119799,0.080268,0.099189,0.12311,0.076584,0.002488,0.12036,0.079066
ical4j,0.16486,0.071663,0.072539,0.127564,0.06235,6.67E-4,0.096228,0.045654
java2html,0.119753,0.078521,0.104873,0.081294,-1.0,0.002096,0.074154,0.04071
jsapar,0.097084,0.07386,0.106057,0.079082,0.027108,0.008486,0.035769,0.056479
jxls,0.132949,0.068669,0.110314,0.10634,-1.0,0.00863,0.123279,0.039239
logisim,0.082393,0.042325,0.071984,0.038596,-1.0,0.002543,0.056903,0.036252
marvin,0.177375,0.087697,0.081069,0.152866,0.038496,0.0,0.043369,0.079136
nekohtml,0.16085,0.076423,0.096617,0.103251,0.053207,0.006403,0.045506,0.068017
